idquest,cluster,target
43111400601.0,0,1
43111400701.0,0,0
43111400801.0,0,1
43111400901.0,0,1
43111401001.0,0,1
43111401101.0,0,0
43111401201.0,0,0
43111401301.0,0,0
43111401401.0,0,1
43111401601.0,0,1
43111401701.0,0,1
43111401801.0,0,1
43111401901.0,0,1
43111402001.0,0,1
43111402101.0,0,1
43111402201.0,0,1
43111402301.0,0,1
43111402401.0,0,1
43111402501.0,0,1
43111402601.0,0,1
43111402701.0,0,1
43111402801.0,0,1
43111403001.0,0,0
43111403101.0,0,1
43111403201.0,0,1
43111403301.0,0,1
43111403401.0,0,1
43111500101.0,0,1
43111500201.0,0,0
43111500301.0,0,1
43111500401.0,0,0
43111500402.0,0,0
43111500501.0,0,0
43111500601.0,0,1
43111500701.0,0,1
43111500801.0,0,1
43111500901.0,0,1
43111501001.0,0,1
43111501101.0,0,1
43111501201.0,0,1
43111501301.0,0,0
43111501401.0,0,1
43111501501.0,0,1
43111501601.0,0,1
43111501701.0,0,1
43111501801.0,0,1
43111501901.0,0,0
43111502001.0,0,0
43111502101.0,0,1
43111502201.0,0,0
43111502301.0,0,1
43111502401.0,0,1
43111600101.0,0,0
43111600201.0,0,0
43111600301.0,0,1
43111600401.0,0,1
43111600601.0,0,1
43111600701.0,0,0
43111600801.0,0,1
43111600901.0,0,1
43111601001.0,0,0
43111601101.0,0,1
43111601201.0,0,0
43111601301.0,0,1
43111601401.0,0,1
43111601501.0,0,1
43111700101.0,0,0
43111800101.0,0,0
43111800201.0,0,1
43111800301.0,0,1
43111800401.0,0,1
43111800501.0,0,1
43111800601.0,0,0
43111900101.0,0,0
43112000101.0,0,0
43112000201.0,0,0
43112000301.0,0,0
43112000401.0,0,1
43112000501.0,0,0
43112000601.0,0,1
43112000701.0,0,0
43112000801.0,0,0
43112000901.0,0,1
43112001101.0,0,1
43112001201.0,0,1
43112001301.0,0,0
43112001401.0,0,0
43112001501.0,0,0
43112001601.0,0,0
43112001701.0,0,0
43112001801.0,0,1
43112002001.0,0,1
43112002101.0,0,0
43112002201.0,0,1
43112002401.0,0,1
43112002501.0,0,0
43112002601.0,0,1
43112002701.0,0,1
43112002801.0,0,0
43112002901.0,0,1
43112003001.0,0,0
43112003101.0,0,1
43112003201.0,0,0
43112003301.0,0,1
43112003401.0,0,0
43112003501.0,0,1
43112003601.0,0,1
43112003701.0,0,1
43112003801.0,0,1
43112003901.0,0,1
43112004001.0,0,0
43112004101.0,0,0
43112004201.0,0,0
43112004301.0,0,0
43112004401.0,0,1
43112004501.0,0,1
43112004601.0,0,0
43112004701.0,0,0
43112004801.0,0,1
43112004901.0,0,1
43112005001.0,0,0
43112005101.0,0,1
43112005201.0,0,1
43112005301.0,0,1
43112005401.0,0,0
43112005601.0,0,0
43112005701.0,0,1
43112005801.0,0,1
43112005901.0,0,0
43112006001.0,0,0
43112006101.0,0,0
43112006201.0,0,1
43112006301.0,0,0
43112006401.0,0,0
43112006501.0,0,1
43112006601.0,0,0
43112006701.0,0,1
43112006801.0,0,0
43112006901.0,0,0
43112200101.0,0,0
43112200201.0,0,1
43112200301.0,0,1
43112200401.0,0,1
43201000101.0,0,1
43410100403.0,0,0
43410101001.0,0,1
43410101101.0,0,0
43410101201.0,0,0
43410101301.0,0,1
43410101501.0,0,1
43410101601.0,0,0
43410102101.0,0,0
43410102201.0,0,1
43410102401.0,0,0
43410102501.0,0,0
43410102701.0,0,0
43410103201.0,0,1
43410103401.0,0,0
43410103501.0,0,0
43410103601.0,0,1
43410103801.0,0,1
43410104001.0,0,1
43410104101.0,0,1
43410104201.0,0,1
43410104301.0,0,1
43410104501.0,0,0
43410104801.0,0,1
43410105302.0,0,0
43410105401.0,0,1
43410200801.0,0,0
43410201601.0,0,1
43410202001.0,0,1
43410202501.0,0,0
43410202602.0,0,0
43410202701.0,0,1
43410202901.0,0,1
43410203301.0,0,1
43410203701.0,0,1
43410204301.0,0,1
43410204401.0,0,0
43410204702.0,0,1
43410204801.0,0,1
43410204901.0,0,1
43410205201.0,0,1
43410205401.0,0,0
43410300101.0,0,0
43410300301.0,0,1
43410300401.0,0,1
43410300701.0,0,0
43410300801.0,0,1
43410300901.0,0,0
43410301001.0,0,1
43410301101.0,0,1
43410301201.0,0,1
43410301301.0,0,0
43410301401.0,0,0
43410301601.0,0,0
43410301801.0,0,1
43410302401.0,0,0
43410302702.0,0,0
43410302901.0,0,1
43410303003.0,0,0
43410303101.0,0,1
43410303201.0,0,1
43410303401.0,0,0
43410303501.0,0,1
43410303601.0,0,1
43410303901.0,0,1
43410304001.0,0,1
43410304301.0,0,0
43410304401.0,0,1
43410304601.0,0,1
43410304801.0,0,0
43410304901.0,0,1
43410305101.0,0,1
43410305201.0,0,0
43410305601.0,0,0
43410305701.0,0,0
43410305901.0,0,0
43410306002.0,0,0
43410306101.0,0,1
43410306301.0,0,0
43410306402.0,0,1
43410306601.0,0,1
43410306701.0,0,1
43410306702.0,0,0
43410306801.0,0,1
43410306901.0,0,0
43410307001.0,0,0
43410307002.0,0,0
43410307101.0,0,0
43410307201.0,0,0
43410307401.0,0,1
43410307701.0,0,0
43410307901.0,1,1
43410308001.0,0,0
43410400101.0,0,1
43410400301.0,0,1
43410401501.0,0,0
43410401601.0,0,0
43410402001.0,0,1
43410402002.0,0,0
43410402101.0,0,0
43410402201.0,0,0
43410402301.0,0,0
43410402501.0,0,0
43410402701.0,0,0
43410403102.0,0,0
43410403201.0,0,0
43410403301.0,0,1
43410404201.0,0,1
43410501801.0,0,0
43410501802.0,0,1
43410502602.0,0,1
43410503401.0,0,1
43410504001.0,0,1
43410504601.0,0,1
43410505001.0,0,1
43410505901.0,0,0
43410600301.0,0,0
43410600401.0,0,0
43410600501.0,0,0
43410600801.0,0,1
43410600901.0,0,0
43410601001.0,0,1
43410601201.0,0,1
43410601301.0,0,1
43410601401.0,0,1
43410601501.0,0,1
43410601601.0,0,1
43410601801.0,0,0
43410602001.0,0,1
43410602101.0,0,0
43410602401.0,0,0
43410602501.0,0,1
43410602701.0,0,0
43410602801.0,0,1
43410602901.0,0,1
43410603001.0,0,0
43410603101.0,0,1
43410603201.0,0,1
43410603501.0,0,0
43410603701.0,0,1
43410603901.0,0,1
43410604001.0,0,0
43410604101.0,0,1
43410604201.0,0,1
43410604501.0,0,1
43410604601.0,0,1
43410604701.0,0,0
43410605101.0,0,1
43410605301.0,0,1
43410605501.0,0,1
43410605601.0,0,1
43410605801.0,0,0
43410605901.0,0,0
43410606101.0,0,0
43410606201.0,0,1
43410606301.0,0,0
43420700201.0,0,1
43420700301.0,0,1
43420700501.0,0,0
43420700601.0,0,1
43420700702.0,0,1
43420701101.0,0,1
43420701201.0,0,1
43420701401.0,0,1
43420701501.0,0,1
43420701601.0,0,0
43420701701.0,0,1
43420701801.0,0,0
43420701901.0,0,1
43420702001.0,0,1
43420702101.0,0,1
43420702202.0,0,1
43420800101.0,0,1
43420800201.0,0,1
43420800501.0,0,1
43420800801.0,0,1
43420800901.0,0,1
43420801101.0,0,1
43420801401.0,0,1
43420801501.0,0,1
43420801601.0,0,0
43420801801.0,0,1
43420801901.0,0,1
43420802101.0,0,1
43420802102.0,0,1
43420900201.0,0,1
43420900301.0,0,0
43420901201.0,0,1
43420901401.0,0,1
43421000201.0,0,0
43421000301.0,0,1
43421000401.0,0,1
43421000502.0,0,1
43421000601.0,0,1
43421001001.0,0,0
43421001101.0,0,1
43421001102.0,0,1
43421001201.0,0,1
43421001301.0,0,1
43421001401.0,0,1
43421001501.0,0,1
43421001601.0,0,1
43421001701.0,0,1
43421001801.0,0,1
43421100101.0,0,1
43421100201.0,0,1
43421100301.0,0,1
43421100401.0,0,1
43421100701.0,0,1
43421100801.0,0,1
43421100901.0,0,1
43421100902.0,0,1
43421101101.0,0,1
43421101201.0,0,1
43421101301.0,0,1
43421101501.0,0,1
43421200501.0,0,0
43421201101.0,0,0
43421201301.0,0,0
43421201404.0,0,1
43421201501.0,0,0
43421201601.0,0,1
43421201801.0,0,0
43421201901.0,0,1
43421202001.0,0,1
43421202101.0,0,0
43421202201.0,0,1
43421202301.0,0,1
43421202401.0,0,1
43421300101.0,0,1
43421300201.0,0,1
43421300301.0,0,1
43421300401.0,0,1
43421300501.0,0,1
43421300601.0,0,1
43421300701.0,0,0
43421300801.0,0,1
43421300901.0,0,1
43421301001.0,0,1
43421301101.0,0,1
43421301201.0,0,1
43421301301.0,0,1
43421301401.0,0,0
43421400101.0,0,0
43421400201.0,0,0
43421400301.0,0,0
43421400501.0,0,0
43421400601.0,0,0
43421400701.0,0,1
43421400801.0,0,1
43421401001.0,0,1
43421401101.0,0,1
43421401201.0,0,0
43421401301.0,0,0
43421401401.0,0,0
43421500101.0,0,1
43421500201.0,0,0
43421500301.0,0,0
43421500401.0,0,0
43421500501.0,0,1
43421500701.0,0,1
43421500702.0,0,1
43421500801.0,0,0
43421500901.0,0,1
43421501001.0,0,1
43421501101.0,0,0
43421501201.0,0,0
43421501301.0,0,1
43421501401.0,0,1
43421600101.0,0,1
43421600301.0,0,1
43421600401.0,0,1
43421600501.0,0,1
43421600601.0,0,1
43421600701.0,0,0
43421600801.0,0,0
43421600901.0,0,1
43421601101.0,0,0
43421601201.0,0,0
43421601401.0,0,1
43421601501.0,0,0
43421601701.0,0,1
43421601801.0,0,1
43421700101.0,0,0
43421700201.0,0,0
43421700301.0,0,1
43421700401.0,0,0
43421700501.0,0,1
43421700601.0,0,1
43421700701.0,0,1
43421700801.0,0,0
43421700901.0,0,1
43421701101.0,0,1
43421701201.0,0,1
43421701401.0,0,1
43421800101.0,0,0
43421800201.0,0,1
43421800301.0,0,1
43421800401.0,0,1
43421800501.0,0,1
43421800701.0,0,0
43421800801.0,0,0
43421801101.0,0,1
43421801201.0,0,1
43421900101.0,0,0
43421900201.0,0,0
43421900301.0,0,0
43421900401.0,0,0
43421900601.0,0,1
43421900901.0,0,0
43421901001.0,0,1
43421901101.0,0,1
43421901201.0,0,0
43421901301.0,0,1
43421901501.0,0,1
43421901601.0,0,0
43421901701.0,0,1
43421901801.0,0,1
43422000101.0,0,0
43422000201.0,0,1
43422000401.0,0,0
43422000601.0,0,1
43422000701.0,0,0
43422000801.0,0,1
43422000901.0,0,1
43422001001.0,0,0
43422001101.0,0,1
43422001201.0,0,0
43422001301.0,0,0
43422001401.0,0,1
43422001501.0,0,1
43422001601.0,0,0
43422001701.0,0,0
44110100101.0,0,1
44110100201.0,0,1
44110100301.0,0,1
44110100401.0,0,1
44110100501.0,0,1
44110100601.0,0,1
44110100701.0,0,1
44110100801.0,0,1
44110101101.0,0,1
44110101201.0,0,1
44110101401.0,0,1
44110101501.0,0,1
44110101601.0,0,1
44110101701.0,0,1
44110101801.0,0,1
44110101901.0,0,0
44110102001.0,0,0
44110102101.0,0,1
44110102201.0,0,1
44110102401.0,0,1
44110102501.0,0,1
44110102601.0,0,1
44110102701.0,0,1
44110102801.0,0,1
44110102901.0,0,1
44110103101.0,0,1
44110103301.0,0,1
44110103401.0,0,1
44110103501.0,0,1
44110103601.0,0,1
44110103701.0,0,1
44110103801.0,0,1
44110103901.0,0,1
44110104001.0,0,1
44110200201.0,0,1
44110200301.0,0,1
44110200401.0,0,1
44110200501.0,0,1
44110200601.0,0,1
44110200701.0,0,1
44110200901.0,0,1
44110201001.0,0,1
44110300301.0,0,1
44110300401.0,0,1
44110300501.0,0,1
44110300601.0,0,1
44110300901.0,0,0
44110301001.0,0,1
44110301101.0,0,1
44110301201.0,0,1
44110301301.0,0,1
44110301401.0,0,0
44110301501.0,0,1
44110301601.0,0,1
44110301701.0,0,1
44110301801.0,0,1
44110301901.0,0,1
44110302001.0,0,1
44110302101.0,0,0
44110302201.0,0,1
44110302301.0,0,1
44110302401.0,0,1
44110302501.0,0,1
44110302701.0,0,1
44110400101.0,0,1
44110400201.0,0,1
44110400301.0,0,0
44110400401.0,0,1
44110400601.0,0,1
44110400701.0,0,1
44110400801.0,0,1
44110400901.0,0,1
44110401101.0,0,1
44110401201.0,0,1
44110401301.0,0,0
44110401401.0,0,1
44110401501.0,0,1
44110401601.0,0,1
44110401701.0,0,1
44110401801.0,0,1
44110401901.0,0,1
44110402001.0,0,0
44110402101.0,0,1
44110402201.0,0,1
44110402301.0,0,1
44110600101.0,0,0
44110600201.0,0,1
44110600301.0,0,1
44110600401.0,0,1
44110700101.0,0,1
44110700201.0,0,1
44110700301.0,0,1
44110700501.0,0,1
44110700601.0,0,0
44110700701.0,0,1
44110700801.0,0,1
44110700901.0,0,1
44110701001.0,0,1
44110800701.0,0,1
44110800801.0,0,1
44110800901.0,0,0
44110801001.0,0,1
44110801101.0,0,1
44110801201.0,0,0
44110801301.0,0,1
44110801401.0,0,1
44110801501.0,0,1
44110801601.0,0,1
44111100101.0,0,1
44111100201.0,0,1
44111100401.0,0,1
44111100501.0,0,1
44111100601.0,0,1
44111100701.0,0,1
44111100801.0,0,1
44111100901.0,0,1
44111101001.0,0,1
44111101201.0,0,1
44111101501.0,0,0
44111101601.0,0,1
44111101701.0,0,1
44111101801.0,0,0
44111101901.0,0,1
44111102001.0,0,1
44111102201.0,0,1
44111102301.0,0,1
44111102501.0,0,1
44111102601.0,0,1
44111102701.0,0,1
44111102801.0,0,1
44111102901.0,0,1
44111103001.0,0,1
44111103101.0,0,1
44111103201.0,0,1
44111103401.0,0,1
44111103701.0,0,1
44111103901.0,0,1
44111200101.0,0,1
44111300101.0,0,1
44111300201.0,0,1
44111300301.0,0,0
44111300401.0,0,1
44111300501.0,0,1
44111300601.0,0,1
44111300701.0,0,0
44111400101.0,0,1
44111400401.0,0,0
44111400501.0,0,1
44111400601.0,0,1
44111400701.0,0,1
44111401101.0,0,1
44111401201.0,0,1
44111401501.0,0,0
44111401601.0,0,1
44111401701.0,0,0
44111401801.0,0,1
44111401901.0,0,1
44111402001.0,0,1
44111402101.0,0,1
44111402201.0,0,1
44111402301.0,0,1
44111402401.0,0,0
44111402501.0,0,1
44111402601.0,0,0
44111402701.0,0,1
44111402901.0,0,0
44111403001.0,0,1
44111403301.0,0,1
44111403401.0,0,1
44111403501.0,0,1
44111403601.0,0,0
44111403701.0,0,0
44111403901.0,0,1
44111404101.0,0,0
44111404301.0,0,0
44111404401.0,0,1
44111404501.0,0,0
44111404601.0,0,1
44111404701.0,0,1
44111405001.0,0,1
44111405101.0,0,1
44111405201.0,0,1
44111405401.0,0,1
44111405601.0,0,0
44111405701.0,0,1
44111405801.0,0,1
44111405901.0,0,1
44111406001.0,0,1
44111406101.0,0,1
44111406201.0,0,1
44111406301.0,0,1
44111406401.0,0,0
44111406601.0,0,1
44111406701.0,0,1
44111500101.0,0,1
44111500201.0,0,1
44111500301.0,0,0
44111500401.0,0,1
44111500501.0,0,1
44111500601.0,0,1
44111500701.0,0,1
44111500801.0,0,1
44111501001.0,0,1
44111501101.0,0,0
44111501201.0,0,1
44111501401.0,0,1
44111501501.0,0,1
44111501601.0,0,1
44111501701.0,0,1
44111501801.0,0,0
44111501901.0,0,0
44111502001.0,0,1
44111502101.0,0,1
44111502201.0,0,1
44111502301.0,0,1
44111502501.0,0,1
44111502601.0,0,1
44111502701.0,0,0
44111502801.0,0,1
44111502901.0,0,1
44111503001.0,0,1
44111503101.0,0,1
44111503201.0,0,0
44111503301.0,0,0
44111503501.0,0,1
44111600101.0,0,0
44111600201.0,0,0
44111600301.0,0,0
44111600501.0,0,1
44111600801.0,0,0
44111600901.0,0,0
44111601001.0,0,0
44111601101.0,0,0
44111601201.0,0,1
44111601301.0,0,0
44111601401.0,0,0
44111601501.0,0,0
44111601601.0,0,1
44111601701.0,0,1
44111601801.0,0,0
44111601901.0,0,0
44111602001.0,0,0
44111602101.0,0,1
44111602201.0,0,1
44111602301.0,0,1
44111602401.0,0,1
44111602601.0,0,0
44111602701.0,0,0
44111602801.0,0,0
44111603001.0,0,1
44111603201.0,0,0
44111603301.0,0,0
44111603401.0,0,1
44111700101.0,0,1
44111700201.0,0,1
44111700301.0,0,1
44111700401.0,0,0
44111700501.0,0,0
44111700601.0,0,1
44111700701.0,0,1
44111700801.0,0,1
44111700901.0,0,1
44111701001.0,0,1
44111701101.0,0,1
44111701201.0,0,1
44111800101.0,0,1
44111800201.0,0,1
44111800301.0,0,1
44111800501.0,0,0
44111800601.0,0,1
44111800801.0,0,0
44111801001.0,0,1
44111801101.0,0,1
44111801201.0,0,1
44111801301.0,0,0
44111801401.0,0,1
44111801501.0,0,1
44111801601.0,0,0
44111801801.0,0,1
44111801901.0,0,1
44111802001.0,0,1
44111802301.0,0,1
44111802401.0,0,1
44111802501.0,0,0
44111802701.0,0,1
44111802801.0,0,0
44111802901.0,0,0
44111803201.0,0,1
44111803301.0,0,1
44111803501.0,0,0
44111803601.0,0,0
44111803701.0,0,1
44111803801.0,0,0
44111803901.0,0,0
44111804001.0,0,1
44111804101.0,0,0
44111804201.0,0,0
44111804301.0,0,0
44111804401.0,0,1
44111804501.0,0,1
44111804601.0,0,1
44111804701.0,0,0
44111804801.0,0,1
44111804901.0,0,1
44111805001.0,0,1
44111805101.0,0,0
44111900101.0,0,1
44111900201.0,0,1
44111900301.0,0,1
44111900501.0,0,1
44111900601.0,0,1
44111900701.0,0,1
44111900901.0,0,1
44111901001.0,0,1
44111901101.0,0,1
44111901201.0,0,1
44111901301.0,0,1
44111901401.0,0,1
44111901501.0,0,1
44111901601.0,0,1
44111901701.0,0,1
44112000101.0,0,1
44112000301.0,0,1
44112000501.0,0,1
44112000601.0,0,0
44112000701.0,0,0
44112000801.0,0,0
44112001001.0,0,1
44112001101.0,0,1
44112001201.0,0,1
44112100101.0,0,1
44112100301.0,0,1
44112100401.0,0,1
44112100501.0,0,1
44112100601.0,0,1
44112100701.0,0,1
44112100801.0,0,1
44112100901.0,0,1
44112101001.0,0,0
44112101101.0,0,1
44112101201.0,0,1
44112101301.0,0,1
44112101501.0,0,1
44112101601.0,0,1
44112101701.0,0,1
44112101801.0,0,1
44112101901.0,0,1
44112102001.0,0,1
44112102101.0,0,1
44112102201.0,0,1
44112102301.0,0,1
44112102401.0,0,1
44112102501.0,0,1
44112300101.0,0,1
44112300201.0,0,1
44112400101.0,0,0
44112400201.0,0,1
44112400301.0,0,1
44112400401.0,0,1
44112400501.0,0,1
44112400601.0,0,1
44112400801.0,0,0
44112400901.0,0,1
44112401001.0,0,1
44112401101.0,0,0
44112401201.0,0,1
44202200101.0,0,1
44420100101.0,0,1
44420100201.0,0,1
44420100301.0,0,1
44420100401.0,0,1
44420100601.0,0,1
44420100701.0,0,1
44420100801.0,0,1
44420100901.0,0,1
44420101001.0,0,0
44420101101.0,0,1
44420101201.0,0,1
44420101301.0,0,1
44420101401.0,0,1
44420101501.0,0,0
44420101701.0,0,1
44420200101.0,0,0
44420200201.0,0,0
44420200301.0,0,0
44420200401.0,0,1
44420200501.0,0,0
44420200601.0,0,1
44420200801.0,0,1
44420200901.0,0,1
44420201001.0,0,0
44420201101.0,0,1
44420201201.0,0,1
44420201301.0,0,1
44420201401.0,0,1
44420201501.0,0,1
44420201601.0,0,1
44420201701.0,0,0
44420300401.0,0,1
44420300501.0,0,1
44420300701.0,0,1
44420300801.0,0,1
44420301201.0,0,1
44420301301.0,0,1
44420301701.0,0,0
44420301801.0,0,0
44420301901.0,0,1
44420302001.0,0,1
44420302201.0,0,1
44420302501.0,0,0
44420302601.0,0,1
44420400101.0,0,0
44420400102.0,0,1
44420400303.0,0,1
44420400701.0,0,0
44420400801.0,0,0
44420401101.0,0,1
44420401301.0,0,1
44420500101.0,0,0
44420500401.0,0,1
44420500501.0,0,1
44420500601.0,0,0
44420500701.0,0,0
44420500801.0,0,0
44420502001.0,0,1
44420600101.0,0,1
44420600201.0,0,1
44420600301.0,0,1
44420600401.0,0,1
44420600501.0,0,0
44420600601.0,0,0
44420600701.0,0,1
44420600801.0,0,0
44420600901.0,0,1
44420601001.0,0,1
44420601101.0,0,0
44420601201.0,0,1
44420601301.0,0,1
44420601401.0,0,0
44420601601.0,0,0
44420700101.0,0,0
44420700201.0,0,0
44420700301.0,0,0
44420700501.0,0,0
44420700601.0,0,0
44420700801.0,0,1
44420700901.0,0,1
44420701101.0,0,0
44420701301.0,0,0
44420701401.0,0,0
44420701501.0,0,0
44420701601.0,0,0
44420800101.0,0,1
44420800201.0,0,1
44420800501.0,0,1
44420800801.0,0,1
44420801001.0,0,1
44420801101.0,0,1
44420801201.0,0,1
44420801401.0,0,1
44420801801.0,0,0
44420801901.0,0,1
44420802101.0,0,1
44420900101.0,0,0
44420900501.0,0,1
44420900601.0,0,1
44420900701.0,0,0
44420900901.0,0,0
44420901001.0,0,0
44420901201.0,0,1
44420901401.0,0,1
44420901601.0,0,0
44420901701.0,0,0
44420901801.0,0,1
44421000101.0,0,0
44421000301.0,0,1
44421000401.0,0,0
44421000501.0,0,0
44421000601.0,0,1
44421000701.0,0,0
44421000801.0,0,1
44421001001.0,0,0
44421001101.0,0,1
44421001201.0,0,1
44421001301.0,0,1
45110100101.0,0,1
45110100201.0,0,1
45110100301.0,0,1
45110100401.0,0,1
45110100501.0,0,1
45110100601.0,0,1
45110100701.0,0,1
45110200101.0,0,1
45110200301.0,0,0
45110200401.0,0,1
45110200601.0,0,1
45110200701.0,0,1
45110200801.0,0,1
45110200901.0,0,1
45110201001.0,0,1
45110201101.0,0,1
45110201201.0,0,1
45110201301.0,0,1
45110201501.0,0,0
45110201601.0,0,1
45110201701.0,0,1
45110300101.0,0,1
45110300201.0,0,1
45110300301.0,0,1
45110300401.0,0,1
45110300501.0,0,1
45110300601.0,0,1
45110300701.0,0,1
45110300801.0,0,1
45110300901.0,0,1
45110301001.0,0,1
45110301101.0,0,1
45110301201.0,0,1
45110301301.0,0,1
45110400101.0,0,1
45110400201.0,0,1
45110400301.0,0,1
45110400501.0,0,1
45110400601.0,0,1
45110400701.0,0,1
45110400801.0,0,1
45110400901.0,0,1
45110401101.0,0,1
45110401201.0,0,1
45110401601.0,0,1
45110600301.0,0,0
45110600401.0,0,1
45110600601.0,0,1
45110600701.0,0,1
45110600801.0,0,1
45110600901.0,0,1
45110601001.0,0,1
45110601101.0,0,1
45110601201.0,0,1
45110601301.0,0,1
45110601401.0,0,1
45110601501.0,0,1
45110601601.0,0,0
45110601701.0,0,1
45110601801.0,0,1
45110601901.0,0,1
45110602001.0,0,1
45110800101.0,0,1
45110800201.0,0,1
45110800301.0,0,1
45110800401.0,0,1
45110800501.0,0,1
45110800601.0,0,1
45110800701.0,0,1
45110800801.0,0,1
45110800901.0,0,1
45110801001.0,0,1
45110801101.0,0,1
45110801201.0,0,0
45110801301.0,0,0
45110801501.0,0,1
45110801601.0,0,1
45110801701.0,0,1
45111100101.0,0,1
45111100201.0,0,1
45111100301.0,0,1
45111100401.0,0,1
45111100501.0,0,1
45111100601.0,0,1
45111100801.0,0,1
45111200101.0,0,1
45111200201.0,0,1
45111200301.0,0,1
45111200401.0,0,1
45111200501.0,0,1
45111200701.0,0,1
45111201101.0,0,1
45111201201.0,0,1
45111201301.0,0,0
45111201401.0,0,1
45111201501.0,0,1
45111201601.0,0,1
45111201701.0,0,1
45111201801.0,0,1
45111201901.0,0,0
45111202001.0,0,1
45111202101.0,0,1
45111202201.0,0,1
45111202301.0,0,0
45111202401.0,0,1
45111202501.0,0,1
45111202601.0,0,1
45111202701.0,0,1
45111202801.0,0,1
45111202901.0,0,1
45111203001.0,0,1
45111203101.0,0,1
45111203201.0,0,1
45111203301.0,0,1
45111203401.0,0,1
45111203501.0,0,1
45111203601.0,0,0
45111203801.0,0,1
45111203901.0,0,1
45111204001.0,0,1
45111204101.0,0,1
45111204201.0,0,1
45111204301.0,0,1
45111204501.0,0,1
45111204601.0,0,1
45111300101.0,0,1
45111300201.0,0,1
45111300301.0,0,1
45111300401.0,0,0
45111300501.0,0,1
45111300601.0,0,0
45111300701.0,0,1
45111300801.0,0,1
45111300901.0,0,1
45111301001.0,0,1
45111301201.0,0,1
45111301301.0,0,1
45111301401.0,0,1
45111301501.0,0,0
45111301601.0,0,1
45111301701.0,0,0
45111301801.0,0,1
45111301901.0,0,1
45111302001.0,0,1
45111302101.0,0,1
45111302201.0,0,1
45111302301.0,0,1
45111302401.0,0,1
45111400101.0,0,1
45111400201.0,0,1
45111400301.0,0,1
45111400401.0,0,1
45111400501.0,0,0
45111400601.0,0,1
45111400701.0,0,1
45111400801.0,0,1
45111500101.0,0,0
45111500201.0,0,0
45111500301.0,0,1
45111500401.0,0,1
45111500501.0,0,1
45111500601.0,0,1
45111500701.0,0,1
45111500801.0,0,1
45111500901.0,0,1
45111501001.0,0,1
45111501101.0,0,1
45111501201.0,0,1
45111501301.0,0,1
45111501401.0,0,1
45111501501.0,0,1
45111501601.0,0,1
45111600101.0,0,1
45111600201.0,0,1
45111600501.0,0,1
45111600601.0,0,1
45111600701.0,0,0
45111600801.0,0,1
45111600901.0,0,1
45111601101.0,0,1
45111601201.0,0,1
45111601301.0,0,1
45111601401.0,0,1
45111601501.0,0,1
45111601601.0,0,1
45111601701.0,0,1
45111601801.0,0,1
45111601901.0,0,1
45111602001.0,0,1
45111700201.0,0,1
45111700301.0,0,1
45111700401.0,0,1
45111700501.0,0,1
45111700601.0,0,1
45111700701.0,0,0
45111800101.0,0,1
45111800201.0,0,1
45111800301.0,0,1
45111800401.0,0,1
45111800501.0,0,1
45111800601.0,0,1
45111800701.0,0,1
45111800801.0,0,1
45111800901.0,0,1
45111801001.0,0,1
45111801101.0,0,0
45111801201.0,0,1
45111801301.0,0,0
45111801401.0,0,1
45111801501.0,0,0
45111801601.0,0,1
45111900301.0,0,1
45111900401.0,0,1
45111900501.0,0,1
45111900801.0,0,1
45111900901.0,0,1
45112000101.0,0,1
45112000201.0,0,1
45112000401.0,0,1
45112000601.0,0,1
45112000701.0,0,1
45112000901.0,0,1
45112001001.0,0,1
45112001101.0,0,1
45112001301.0,0,1
45112001401.0,0,1
45112001501.0,0,1
45112001601.0,0,1
45112001801.0,0,1
45112001901.0,0,1
45112002001.0,0,0
45112002101.0,0,1
45112002301.0,0,1
45112002401.0,0,1
45112002601.0,0,1
45112100201.0,0,1
45112100301.0,0,1
45112100401.0,0,1
45112100601.0,0,1
45112100701.0,0,1
45112100801.0,0,1
45112100901.0,0,1
45112101001.0,0,1
45112101101.0,0,1
45112101201.0,0,1
45112101301.0,0,1
45112101401.0,0,1
45112101501.0,0,1
45112101601.0,0,1
45112101701.0,0,1
45112101901.0,0,1
45112102001.0,0,1
45112102101.0,0,1
45112200101.0,0,1
45112200201.0,0,1
45112200301.0,0,1
45112200401.0,0,1
45112200501.0,0,1
45112200601.0,0,0
45112200701.0,0,1
45112200901.0,0,1
45112201001.0,0,1
45112201101.0,0,1
45112201201.0,0,1
45112201301.0,0,1
45112201401.0,0,1
45112201501.0,0,1
45112201601.0,0,1
45112201701.0,0,1
45112201801.0,0,1
45112201901.0,0,1
45112202001.0,0,1
45112202201.0,0,1
45112202301.0,0,1
45112202401.0,0,1
45112202501.0,0,1
45112202601.0,0,0
45112202701.0,0,0
45112202801.0,0,1
45112202901.0,0,1
45112203001.0,0,1
45112203101.0,0,1
45112203201.0,0,1
45112300101.0,0,1
45112300201.0,0,0
45112300301.0,0,0
45112300302.0,0,1
45112300401.0,0,1
45112300501.0,0,1
45112301001.0,0,1
45112301201.0,0,1
45112301301.0,0,0
45112301401.0,0,1
45112301501.0,0,1
45112301601.0,0,1
45112301701.0,0,1
45112301801.0,0,1
45112301901.0,0,1
45112302001.0,0,1
45112302101.0,0,1
45112302201.0,0,1
45112302301.0,0,1
45112302401.0,0,1
45112302501.0,0,1
45112400601.0,0,1
45112400701.0,0,1
45112400801.0,0,1
45112400901.0,0,1
45112401101.0,0,1
45112401301.0,0,1
